Année;Département (code);Département (libellé);Commune active (code);Commune active (libellé);Nombre de personnes;Nombre de personnes de 15 ans ou plus;Nombre de personnes actives de 15 ans ou plus;Nombre de personnes actives de 15 ans ou plus ayant un emploi
2013;44;Loire-Atlantique;44123;Pierric;969.0;750.0;434.0;400.0
2013;44;Loire-Atlantique;44127;Planche;2490.0;1935.0;1284.0;1228.0
2013;44;Loire-Atlantique;44128;Plessé;5006.0;3788.0;2206.0;2000.0
2013;44;Loire-Atlantique;44151;Saint-André-des-Eaux;5871.0;4437.0;2725.0;2531.0
2013;44;Loire-Atlantique;44171;Saint-Léger-les-Vignes;1593.0;1223.0;817.0;771.0
2013;49;Maine-et-Loire;49063;Chalonnes-sur-Loire;6517.0;5197.0;2992.0;2743.0
2013;49;Maine-et-Loire;49198;Meigné;373.0;279.0;155.0;154.0
2013;49;Maine-et-Loire;49333;Seiches-sur-le-Loir;2963.0;2269.0;1240.0;1278.0
2013;53;Mayenne;53027;Beaumont-Pied-de-Boeuf;192.0;150.0;90.0;59.0
2013;53;Mayenne;53086;Croixille;672.0;467.0;233.0;266.0
2013;53;Mayenne;53098;Fontaine-Couverte;406.0;285.0;128.0;161.0
2013;53;Mayenne;53154;Montaudin;891.0;722.0;356.0;368.0
2013;72;Sarthe;72020;Avezé;748.0;604.0;414.0;382.0
2013;72;Sarthe;72038;Boëssé-le-Sec;622.0;477.0;308.0;225.0
2013;72;Sarthe;72047;Brette-les-Pins;2127.0;1587.0;903.0;827.0
2013;72;Sarthe;72205;Montbizot;1786.0;1320.0;901.0;796.0
2013;72;Sarthe;72219;Neuvy-en-Champagne;379.0;291.0;204.0;180.0
2013;72;Sarthe;72277;Saint-Denis-des-Coudrais;124.0;98.0;66.0;64.0
2013;85;Vendée;85102;Grand'Landes;605.0;452.0;288.0;280.0
2013;85;Vendée;85175;Pineaux;608.0;456.0;312.0;308.0
2013;85;Vendée;85187;Réaumur;820.0;647.0;393.0;335.0
2013;85;Vendée;85204;Saint-Christophe-du-Ligneron;2514.0;1916.0;1063.0;1105.0
2013;85;Vendée;85207;Saint-Denis-du-Payré;381.0;335.0;150.0;100.0
2014;85;Vendée;85169;Palluau;1069.0;744.0;370.0;398.0
2014;85;Vendée;85231;Saint-Hilaire-la-Forêt;814.0;663.0;328.0;304.0
2014;85;Vendée;85273;Saint-Urbain;1774.0;1321.0;881.0;778.0
2014;85;Vendée;85292;Thouarsais-Bouildroux;751.0;624.0;322.0;350.0
2014;85;Vendée;85297;Triaize;1052.0;863.0;472.0;463.0
2014;85;Vendée;85305;Vouvant;849.0;691.0;235.0;312.0
2015;44;Loire-Atlantique;44000;Commune fictive;0.0;0.0;0.0;0.0
2015;44;Loire-Atlantique;44071;Haute-Goulaine;5633.0;4558.0;2685.0;2445.0
2015;44;Loire-Atlantique;44129;Pontchâteau;10604.0;8313.0;4990.0;4490.0
2015;44;Loire-Atlantique;44187;Saint-Père-en-Retz;4480.0;3511.0;2149.0;1902.0
2015;44;Loire-Atlantique;44188;Saint-Philbert-de-Grand-Lieu;8759.0;6657.0;4447.0;4076.0
2015;44;Loire-Atlantique;44218;Villepot;657.0;513.0;277.0;276.0
2015;44;Loire-Atlantique;44220;Vue;1599.0;1165.0;833.0;792.0
2015;49;Maine-et-Loire;49012;Aubigné-sur-Layon;366.0;281.0;167.0;170.0
2015;49;Maine-et-Loire;49092;Chemillé-en-Anjou;21482.0;16594.0;10402.0;9525.0
2015;49;Maine-et-Loire;49248;Pouancé;8978.0;7333.0;3985.0;3490.0
2015;49;Maine-et-Loire;49345;Bellevigne-en-Layon;5775.0;4483.0;2724.0;2533.0
2015;53;Mayenne;53007;Argentré;2766.0;2129.0;1332.0;1200.0
2015;53;Mayenne;53094;Entrammes;2230.0;1734.0;935.0;1044.0
2015;53;Mayenne;53109;Grazay;620.0;464.0;302.0;285.0
2015;53;Mayenne;53128;Laubrières;330.0;206.0;76.0;124.0
2015;53;Mayenne;53158;Montjean;1005.0;708.0;404.0;491.0
2015;53;Mayenne;53165;Niafles;330.0;218.0;75.0;132.0
2015;53;Mayenne;53264;Thorigné-en-Charnie;192.0;148.0;95.0;75.0
2015;72;Sarthe;72005;Ancinnes;964.0;742.0;432.0;376.0
2015;72;Sarthe;72029;Beaumont-sur-Sarthe;1924.0;1637.0;607.0;569.0
2015;72;Sarthe;72035;Bessé-sur-Braye;2233.0;1902.0;887.0;670.0
2015;72;Sarthe;72146;Guécélard;2968.0;2339.0;1238.0;1234.0
2015;72;Sarthe;72156;Lamnay;955.0;719.0;467.0;444.0
2015;72;Sarthe;72279;Saint-Georges-de-la-Couée;140.0;105.0;19.0;84.0
2015;72;Sarthe;72310;Saint-Pavace;1919.0;1547.0;800.0;799.0
2015;72;Sarthe;72385;Yvré-le-Pôlin;1751.0;1351.0;727.0;708.0
2015;85;Vendée;85065;Chavagnes-en-Paillers;3539.0;2805.0;1695.0;1588.0
2015;85;Vendée;85074;Couture;195.0;115.0;33.0;66.0
2015;85;Vendée;85088;Fenouiller;4562.0;3841.0;1790.0;1698.0
2015;85;Vendée;85107;Guyonnière;2725.0;2208.0;1430.0;1419.0
2015;85;Vendée;85123;Liez;258.0;160.0;53.0;86.0
2015;85;Vendée;85146;Montaigu;5171.0;4320.0;2163.0;2075.0
2015;85;Vendée;85160;Nesmy;2821.0;2169.0;1230.0;1232.0
2015;85;Vendée;85224;Saint-Hilaire-de-Loulay;4485.0;3450.0;2202.0;2161.0
2015;85;Vendée;85246;Saint-Martin-des-Noyers;2291.0;1809.0;1109.0;1038.0
2014;44;Loire-Atlantique;44024;Brains;2681.0;2047.0;1328.0;1252.0
2014;44;Loire-Atlantique;44037;Château-Thébaud;2948.0;2257.0;1343.0;1304.0
2014;44;Loire-Atlantique;44062;Gâvre;1728.0;1266.0;700.0;708.0
2014;44;Loire-Atlantique;44087;Machecoul-Saint-Même;7305.0;5896.0;3323.0;2934.0
2014;44;Loire-Atlantique;44151;Saint-André-des-Eaux;6029.0;4637.0;2849.0;2662.0
2014;44;Loire-Atlantique;44172;Sainte-Luce-sur-Loire;14654.0;11636.0;7244.0;6647.0
2014;72;Sarthe;72225;Oisseau-le-Petit;670.0;525.0;320.0;245.0
2014;72;Sarthe;72250;Rahay;200.0;169.0;109.0;80.0
2014;85;Vendée;85033;Bourneau;726.0;535.0;255.0;321.0
2014;85;Vendée;85052;Chapelle-Achard;1942.0;1405.0;907.0;927.0
2014;85;Vendée;85064;Chauché;2454.0;1949.0;1297.0;1185.0
2014;85;Vendée;85109;Herbiers;16021.0;13032.0;7859.0;7104.0
2014;85;Vendée;85113;Île-d'Yeu;4694.0;4036.0;1914.0;1828.0
2014;85;Vendée;85144;Mesnard-la-Barotière;1347.0;992.0;754.0;679.0
2014;85;Vendée;85146;Montaigu;5138.0;4293.0;2163.0;2061.0
2014;85;Vendée;85164;Notre-Dame-de-Monts;2010.0;1751.0;761.0;680.0
2014;85;Vendée;85178;Poiré-sur-Vie;8322.0;6363.0;3927.0;3690.0
2014;85;Vendée;85220;Saint-Germain-de-Prinçay;1506.0;1221.0;748.0;610.0
2014;85;Vendée;85245;Saint-Martin-des-Fontaines;151.0;104.0;28.0;63.0
2014;85;Vendée;85298;Vairé;1594.0;1242.0;604.0;650.0
2015;44;Loire-Atlantique;44051;Derval;3473.0;2643.0;1436.0;1356.0
2015;44;Loire-Atlantique;44069;Guérande;16284.0;13377.0;7457.0;6651.0
2015;44;Loire-Atlantique;44081;Legé;4476.0;3506.0;2009.0;1910.0
2015;44;Loire-Atlantique;44144;Riaillé;2279.0;1738.0;913.0;909.0
2015;44;Loire-Atlantique;44180;Saint-Mars-la-Jaille;2390.0;1871.0;1004.0;941.0
2015;44;Loire-Atlantique;44191;Saint-Sulpice-des-Landes;675.0;521.0;331.0;330.0
2015;44;Loire-Atlantique;44217;Vigneux-de-Bretagne;5812.0;4566.0;2848.0;2677.0
2015;49;Maine-et-Loire;49010;Armaillé;305.0;236.0;156.0;135.0
2015;49;Maine-et-Loire;49080;Châteauneuf-sur-Sarthe;3176.0;2438.0;1325.0;1134.0
2015;49;Maine-et-Loire;49125;Doué-la-Fontaine;10975.0;8854.0;4869.0;4328.0
2015;49;Maine-et-Loire;49140;Fontevraud-l'Abbaye;1517.0;1270.0;793.0;778.0
2015;49;Maine-et-Loire;49192;Maulévrier;3155.0;2496.0;1497.0;1393.0
2015;49;Maine-et-Loire;49291;Saint-Just-sur-Dive;392.0;306.0;196.0;168.0
2015;53;Mayenne;53041;Brains-sur-les-Marches;260.0;202.0;132.0;125.0
2015;53;Mayenne;53042;Brecé;809.0;628.0;305.0;329.0
2015;53;Mayenne;53066;Chemazé;1361.0;1030.0;642.0;605.0
2015;53;Mayenne;53092;Deux-Évailles;198.0;152.0;89.0;60.0
2015;53;Mayenne;53117;Houssay;468.0;301.0;149.0;213.0
2015;53;Mayenne;53124;Laigné;856.0;617.0;426.0;365.0
2015;53;Mayenne;53153;Mézangers;677.0;513.0;264.0;254.0
2015;53;Mayenne;53161;Montsûrs;2550.0;2071.0;1054.0;974.0
2015;53;Mayenne;53191;Roë;224.0;147.0;40.0;83.0
2015;53;Mayenne;53212;Saint-Denis-du-Maine;422.0;320.0;212.0;190.0
2015;53;Mayenne;53251;Saint-Quentin-les-Anges;410.0;286.0;214.0;223.0
2015;72;Sarthe;72010;Asnières-sur-Vègre;385.0;274.0;111.0;173.0
2015;72;Sarthe;72022;Bailleul;1240.0;966.0;590.0;485.0
2015;72;Sarthe;72037;Blèves;97.0;80.0;47.0;39.0
2015;72;Sarthe;72065;Chapelle-Saint-Aubin;2389.0;1958.0;1054.0;942.0
2015;72;Sarthe;72090;Connerré;2882.0;2283.0;1095.0;1054.0
2015;72;Sarthe;72113;Degré;784.0;590.0;388.0;392.0
2015;72;Sarthe;72195;Mézeray;1905.0;1454.0;902.0;790.0
2015;72;Sarthe;72237;Pirmil;516.0;365.0;241.0;224.0
2013;72;Sarthe;72122;Duneau;1039.0;799.0;386.0;430.0
2013;72;Sarthe;72175;Luché-Pringé;1601.0;1314.0;691.0;620.0
2013;72;Sarthe;72251;René;365.0;290.0;169.0;156.0
2013;85;Vendée;85006;Apremont;1714.0;1329.0;827.0;759.0
2013;85;Vendée;85034;Bournezeau;3255.0;2538.0;1585.0;1496.0
2013;85;Vendée;85119;Landes-Genusson;2269.0;1795.0;1092.0;988.0
2013;85;Vendée;85127;Longeville-sur-Mer;2441.0;2116.0;637.0;675.0
2013;85;Vendée;85154;Mouilleron-Saint-Germain;1354.0;1061.0;615.0;562.0
2013;85;Vendée;85190;Rocheservière;3058.0;2321.0;1539.0;1460.0
2013;85;Vendée;85191;Roche-sur-Yon;52722.0;44502.0;24219.0;20364.0
2013;85;Vendée;85208;Saint-Denis-la-Chevasse;2227.0;1709.0;1090.0;1037.0
2013;85;Vendée;85242;Saint-Mars-la-Réorthe;925.0;679.0;379.0;374.0
2014;44;Loire-Atlantique;44096;Mésanger;4635.0;3448.0;2148.0;2090.0
2014;44;Loire-Atlantique;44126;Plaine-sur-Mer;4006.0;3312.0;1632.0;1324.0
2014;44;Loire-Atlantique;44166;Saint-Jean-de-Boiseau;5498.0;4194.0;2615.0;2305.0
2014;44;Loire-Atlantique;44208;Treffieux;827.0;626.0;401.0;384.0
2014;44;Loire-Atlantique;44224;Grigonnais;1629.0;1204.0;845.0;715.0
2014;49;Maine-et-Loire;49037;Bourg-d'Iré;887.0;643.0;409.0;410.0
2014;49;Maine-et-Loire;49120;Denée;1382.0;1058.0;596.0;641.0
2014;49;Maine-et-Loire;49129;Écouflant;3831.0;3184.0;1691.0;1575.0
2014;49;Maine-et-Loire;49156;Grugé-l'Hôpital;284.0;224.0;142.0;140.0
2014;49;Maine-et-Loire;49175;Linières-Bouton;72.0;37.0;3.0;32.0
2014;49;Maine-et-Loire;49186;Luigné;265.0;191.0;134.0;150.0
2014;49;Maine-et-Loire;49224;Neuillé;975.0;732.0;344.0;435.0
2014;49;Maine-et-Loire;49274;Saint-Cyr-en-Bourg;905.0;742.0;415.0;350.0
2014;53;Mayenne;53037;Bouessay;753.0;594.0;369.0;295.0
2014;53;Mayenne;53103;Genest-Saint-Isle;2129.0;1623.0;1035.0;965.0
2014;53;Mayenne;53114;Hardanges;183.0;127.0;25.0;76.0
2014;53;Mayenne;53118;Housseau-Brétignolles;258.0;192.0;107.0;92.0
2014;53;Mayenne;53238;Saint-Mars-sur-la-Futaie;556.0;432.0;167.0;203.0
2014;53;Mayenne;53265;Torcé-Viviers-en-Charnie;761.0;609.0;323.0;296.0
2014;72;Sarthe;72036;Béthon;333.0;247.0;151.0;144.0
2014;72;Sarthe;72061;Chapelle-d'Aligné;1638.0;1236.0;827.0;734.0
2014;72;Sarthe;72075;Chemiré-le-Gaudin;938.0;670.0;359.0;388.0
2014;72;Sarthe;72135;Fontaine-Saint-Martin;601.0;406.0;196.0;234.0
2014;72;Sarthe;72148;Jauzé;73.0;36.0;10.0;18.0
2014;72;Sarthe;72179;Malicorne-sur-Sarthe;1915.0;1579.0;836.0;718.0
2014;72;Sarthe;72187;Marigné-Laillé;1637.0;1276.0;798.0;748.0
2012;53;Mayenne;53244;Saint-Ouën-des-Vallons;205.0;171.175;104.55;86.1
2012;72;Sarthe;72001;Aigné;1600.0;1220.755928;843.561832;770.78796
2012;72;Sarthe;72015;Aulneaux;111.000004;82.779664;52.677968;50.796611
2012;72;Sarthe;72018;Avesnes-en-Saosnois;96.0;85.677415;56.77419;53.677418
2012;72;Sarthe;72036;Béthon;339.999997;252.186421;154.184288;147.036675
2012;72;Sarthe;72097;Coulombiers;446.0;343.236526;224.107613;187.279211
2012;72;Sarthe;72215;Neufchâtel-en-Saosnois;995.0;771.284546;456.339912;427.633085
2012;72;Sarthe;72232;Notre-Dame-du-Pé;623.000002;412.582782;311.500013;272.304638
2012;72;Sarthe;72260;Ruaudin;3420.999999;2776.538346;1543.871227;1438.033818
2012;72;Sarthe;72277;Saint-Denis-des-Coudrais;124.0;98.0;66.0;64.0
2012;72;Sarthe;72317;Saint-Rémy-du-Val;554.0;453.363315;247.107931;223.194252
2012;72;Sarthe;72375;Villaines-la-Gonais;536.999999;427.96964;273.085385;252.705879
2012;85;Vendée;85083;Épine;1684.000001;1483.494726;675.563925;590.176776
2012;85;Vendée;85114;Jard-sur-Mer;2635.0;2451.0;646.0;536.0
2012;85;Vendée;85130;Maché;1303.0;1044.0;663.0;556.0
2012;85;Vendée;85149;Moreilles;366.0;269.0;208.0;172.0
2012;85;Vendée;85198;Saint-Aubin-des-Ormeaux;1309.000001;1009.145359;706.302137;705.305933
2012;85;Vendée;85210;Saint-Étienne-du-Bois;2028.0;1574.0;948.0;832.0
2012;85;Vendée;85245;Saint-Martin-des-Fontaines;161.0;136.457318;77.554871;54.975607
2013;44;Loire-Atlantique;44088;Maisdon-sur-Sèvre;2817.0;2097.0;1469.0;1408.0
2013;44;Loire-Atlantique;44112;Noyal-sur-Brutz;584.0;447.0;313.0;315.0
2013;49;Maine-et-Loire;49021;Beaufort-en-Anjou;6512.0;4961.0;2789.0;2603.0
2013;49;Maine-et-Loire;49221;Mouliherne;873.0;697.0;372.0;290.0
2013;49;Maine-et-Loire;49306;Saint-Martin-du-Fouilloux;1662.0;1285.0;845.0;793.0
2013;49;Maine-et-Loire;49321;Saint-Sigismond;345.0;235.0;100.0;151.0
2013;53;Mayenne;53122;Jublains;716.0;581.0;358.0;344.0
2013;53;Mayenne;53125;Landivy;1153.0;971.0;482.0;432.0
2013;53;Mayenne;53182;Port-Brillet;1841.0;1514.0;868.0;768.0
2013;53;Mayenne;53232;Saint-Léger;288.0;184.0;81.0;140.0
2013;72;Sarthe;72013;Aubigné-Racan;2157.0;1776.0;863.0;728.0
2013;72;Sarthe;72023;Ballon-Saint Mars;1345.0;1120.0;593.0;564.0
2013;72;Sarthe;72028;Beaumont-Pied-de-Boeuf;483.0;374.0;229.0;205.0
2011;44;Loire-Atlantique;44022;Boussay;2698.000001;2121.187351;1318.246595;1234.869052
2011;44;Loire-Atlantique;44039;Cheix-en-Retz;878.0;625.082154;432.749193;400.052572
2011;44;Loire-Atlantique;44183;Saint-Molf;2362.999999;1755.876354;1192.118675;1110.168955
2011;49;Maine-et-Loire;49017;Baracé;488.999999;362.783802;248.57845;211.966131
2011;49;Maine-et-Loire;49077;Chapelle-sur-Oudon;575.000001;444.555354;285.934661;258.802181
2011;49;Maine-et-Loire;49248;Pouancé;3079.0;2627.0;1261.0;1156.0
2011;49;Maine-et-Loire;49253;Puy-Notre-Dame;1242.0;1007.0;547.0;512.0
2011;49;Maine-et-Loire;49331;Segré;6921.0;5629.0;3077.0;2776.0
2011;49;Maine-et-Loire;49337;Soucelles;2648.0;1935.465441;1284.234988;1271.965242
2011;49;Maine-et-Loire;49355;Trémentines;2796.0;2218.0;1362.0;1316.0
2011;53;Mayenne;53026;Beaulieu-sur-Oudon;499.000003;352.776645;246.432381;224.95902
2011;53;Mayenne;53028;Belgeard;560.999999;400.714293;305.354441;279.992763
2011;53;Mayenne;53029;Bierné;673.0;518.0;301.0;248.0
2013;49;Maine-et-Loire;49205;Miré;1047.0;818.0;447.0;348.0
2013;49;Maine-et-Loire;49266;Saint-Augustin-des-Bois;1172.0;845.0;601.0;580.0
2013;53;Mayenne;53010;Assé-le-Bérenger;425.0;317.0;229.0;224.0
2013;53;Mayenne;53087;Cropte;207.0;138.0;51.0;98.0
2013;53;Mayenne;53089;Daon;460.0;322.0;139.0;214.0
2013;53;Mayenne;53147;Mayenne;13365.0;11240.0;5661.0;4985.0
2013;53;Mayenne;53175;Parné-sur-Roc;1281.0;915.0;554.0;619.0
2013;53;Mayenne;53234;Saint-Loup-du-Gast;340.0;227.0;88.0;139.0
2013;53;Mayenne;53276;Voutré;915.0;701.0;398.0;356.0
2013;72;Sarthe;72006;Arçonnay;1843.0;1508.0;793.0;695.0
2013;72;Sarthe;72068;Chartre-sur-le-Loir;1446.0;1201.0;360.0;319.0
2013;72;Sarthe;72139;Fyé;1001.0;796.0;488.0;440.0
2013;72;Sarthe;72201;Moncé-en-Saosnois;239.0;150.0;49.0;80.0
2013;72;Sarthe;72202;Monhoudou;204.0;131.0;46.0;82.0
2013;72;Sarthe;72226;Oizé;1325.0;918.0;589.0;563.0
2013;72;Sarthe;72245;Préval;678.0;518.0;345.0;316.0
2013;72;Sarthe;72250;Rahay;200.0;169.0;109.0;80.0
2013;72;Sarthe;72292;Saint-Jean-des-Échelles;254.0;200.0;123.0;115.0
2013;72;Sarthe;72311;Saint-Pierre-de-Chevillé;366.0;306.0;176.0;130.0
2013;72;Sarthe;72330;Savigné-sous-le-Lude;415.0;292.0;127.0;166.0
2013;72;Sarthe;72367;Vallon-sur-Gée;797.0;631.0;352.0;328.0
2013;85;Vendée;85117;Lairoux;580.0;435.0;157.0;222.0
2013;85;Vendée;85182;Pouzauges;5527.0;4527.0;2516.0;2395.0
2013;85;Vendée;85184;Puy-de-Serre;322.0;274.0;131.0;100.0
2013;85;Vendée;85246;Saint-Martin-des-Noyers;2261.0;1754.0;993.0;1003.0
2013;85;Vendée;85286;Taillée;547.0;405.0;150.0;243.0
2014;44;Loire-Atlantique;44118;Pannecé;1336.0;976.0;670.0;650.0
2014;44;Loire-Atlantique;44146;Rougé;2229.0;1777.0;881.0;829.0
2014;44;Loire-Atlantique;44159;Saint-Fiacre-sur-Maine;1132.0;858.0;462.0;467.0
2014;44;Loire-Atlantique;44185;Saint-Nicolas-de-Redon;3137.0;2541.0;1180.0;1145.0
2014;49;Maine-et-Loire;49000;Commune fictive;0.0;0.0;0.0;0.0
2014;49;Maine-et-Loire;49044;Breil;264.0;225.0;104.0;105.0
2014;49;Maine-et-Loire;49220;Morannes-sur-Sarthe;2068.0;1631.0;754.0;727.0
2014;49;Maine-et-Loire;49298;Saint-Léger-des-Bois;1655.0;1254.0;862.0;798.0
2014;49;Maine-et-Loire;49317;Saint-Rémy-la-Varenne;956.0;719.0;295.0;362.0
2014;53;Mayenne;53015;Baconnière;1845.0;1340.0;913.0;800.0
2014;53;Mayenne;53174;Parigné-sur-Braye;810.0;592.0;349.0;391.0
2014;53;Mayenne;53192;Rouaudière;330.0;244.0;154.0;140.0
2014;53;Mayenne;53218;Sainte-Gemmes-le-Robert;872.0;682.0;421.0;370.0
2014;72;Sarthe;72047;Brette-les-Pins;2130.0;1586.0;901.0;826.0
2014;72;Sarthe;72080;Cherré;1722.0;1401.0;786.0;659.0
2014;72;Sarthe;72112;Dangeul;483.0;407.0;230.0;155.0
2014;72;Sarthe;72134;Flée;538.0;409.0;163.0;206.0
2014;72;Sarthe;72136;Fontenay-sur-Vègre;320.0;215.0;99.0;146.0
2014;72;Sarthe;72139;Fyé;1004.0;796.0;488.0;440.0
2014;72;Sarthe;72145;Grez;374.0;280.0;89.0;148.0
2014;72;Sarthe;72170;Louvigny;194.0;159.0;85.0;68.0
2014;72;Sarthe;72185;Mareil-sur-Loir;640.0;463.0;191.0;256.0
2014;72;Sarthe;72196;Mézières-sur-Ponthouin;687.0;524.0;350.0;288.0
2014;72;Sarthe;72223;Noyen-sur-Sarthe;2665.0;2155.0;1167.0;1014.0
2014;72;Sarthe;72234;Pezé-le-Robert;354.0;254.0;94.0;149.0
2014;72;Sarthe;72235;Piacé;357.0;247.0;103.0;148.0
2014;72;Sarthe;72343;Souvigné-sur-Sarthe;609.0;437.0;214.0;280.0
2014;72;Sarthe;72383;Vouvray-sur-Huisne;108.0;55.0;19.0;52.0
2014;85;Vendée;85004;Angles;2728.0;2392.0;843.0;749.0
2014;85;Vendée;85094;Foussais-Payré;1111.0;914.0;381.0;426.0
2014;85;Vendée;85130;Maché;1393.0;1098.0;668.0;579.0
2014;85;Vendée;85252;Saint-Maurice-le-Girard;594.0;470.0;285.0;245.0
2014;85;Vendée;85267;Sainte-Radégonde-des-Noyers;882.0;702.0;417.0;399.0
2014;85;Vendée;85296;Treize-Vents;1252.0;959.0;608.0;504.0
2015;44;Loire-Atlantique;44073;Héric;5876.0;4418.0;2890.0;2685.0
2015;44;Loire-Atlantique;44112;Noyal-sur-Brutz;581.0;443.0;301.0;311.0
2015;49;Maine-et-Loire;49056;Carbay;232.0;140.0;45.0;107.0
2015;49;Maine-et-Loire;49067;Chenillé-Champteussé;356.0;294.0;140.0;148.0
2015;49;Maine-et-Loire;49219;Montsoreau;439.0;378.0;176.0;145.0
2015;49;Maine-et-Loire;49259;Rochefort-sur-Loire;2336.0;1808.0;1052.0;955.0
2015;49;Maine-et-Loire;49336;Somloire;892.0;687.0;323.0;345.0
2015;53;Mayenne;53067;Chémeré-le-Roi;407.0;322.0;186.0;180.0
2011;72;Sarthe;72366;Valennes;325.0;274.0;155.0;152.0
2011;72;Sarthe;72378;Vion;1452.0;1098.0;799.0;744.0
2011;85;Vendée;85013;Bazoges-en-Paillers;1151.000002;886.414137;653.743295;568.293384
2011;85;Vendée;85039;Bruffière;3716.999999;2874.266448;1901.778502;1769.642569
2011;85;Vendée;85040;Caillère-Saint-Hilaire;1086.0;933.0;420.0;364.0
2011;85;Vendée;85059;Châtaigneraie;2721.000001;2323.811489;1104.421392;947.842022
2011;85;Vendée;85062;Châteauneuf;918.0;691.90194;440.681866;406.139105
2011;85;Vendée;85128;Luçon;9536.0;8311.280377;3891.297257;3519.429681
2011;85;Vendée;85187;Réaumur;828.999999;639.599173;414.547642;444.105894
2011;85;Vendée;85223;Sainte-Hermine;2729.0;2172.614685;1164.398368;1159.126576
2011;85;Vendée;85278;Saint-Vincent-sur-Jard;1257.0;1114.292372;402.709147;359.701401
2011;85;Vendée;85305;Vouvant;844.0;731.0;358.0;344.0
2012;44;Loire-Atlantique;44053;Drefféac;2031.0;1515.0;999.0;924.0
2012;44;Loire-Atlantique;44109;Nantes;291604.0;245909.637662;147226.650399;124090.973434
2012;49;Maine-et-Loire;49022;Beaulieu-sur-Layon;1420.999999;1071.771183;698.45762;654.302258
2012;49;Maine-et-Loire;49057;Cernusson;322.999998;219.934479;153.678076;161.039892
2012;49;Maine-et-Loire;49070;Chanteloup-les-Bois;702.0;549.176962;338.182568;280.011233
2012;49;Maine-et-Loire;49104;Concourson-sur-Layon;553.999999;428.360714;293.817862;257.214289
2012;49;Maine-et-Loire;49131;Épieds;726.000001;543.73201;361.464021;360.440061
2012;49;Maine-et-Loire;49160;Ingrandes-Le Fresne sur Loire;1656.0;1324.999401;776.655042;721.820584
2012;49;Maine-et-Loire;49318;Saint-Saturnin-sur-Loire;1358.0;1026.422788;675.393294;632.086027
2012;53;Mayenne;53004;Ampoigné;562.0;392.795691;309.200694;273.949826
2012;53;Mayenne;53057;Chapelle-au-Riboul;509.999999;394.135932;230.737872;202.019415
2012;53;Mayenne;53124;Laigné;861.0;625.720846;432.021196;370.159007
2012;53;Mayenne;53190;Ribay;458.999998;359.733944;200.515129;172.978461
2011;44;Loire-Atlantique;44003;Ancenis;7535.000001;6144.600268;3419.568109;2894.743264
2011;44;Loire-Atlantique;44107;Mouzeil;1825.0;1291.0;947.0;838.0
2011;44;Loire-Atlantique;44127;Planche;2415.000001;1874.915121;1247.547424;1191.106117
2011;44;Loire-Atlantique;44154;Saint-Brevin-les-Pins;12456.000001;10502.220352;4954.516657;4306.321404
2011;44;Loire-Atlantique;44169;Saint-Julien-de-Concelles;6800.999999;5356.257623;3392.618441;3128.859251
2011;44;Loire-Atlantique;44178;Saint-Mars-de-Coutais;2527.999999;1909.220009;1250.768735;1194.885488
2011;49;Maine-et-Loire;49009;Antoigné;481.0;382.35941;253.211416;260.329813
2011;49;Maine-et-Loire;49011;Artannes-sur-Thouet;426.0;331.0;224.0;176.0
2011;49;Maine-et-Loire;49068;Champtocé-sur-Loire;1821.999999;1417.98366;874.877204;817.862742
2011;49;Maine-et-Loire;49078;Charcé-Saint-Ellier-sur-Aubance;770.999999;584.214617;365.629207;325.907912
2011;49;Maine-et-Loire;49120;Denée;1401.0;1101.0;703.0;664.0
2011;49;Maine-et-Loire;49231;Nuaillé;1417.999998;1088.074128;690.995204;646.226493
2011;49;Maine-et-Loire;49304;Saint-Martin-de-la-Place;1170.999999;907.968351;540.164554;467.626274
2011;49;Maine-et-Loire;49381;Yzernay;1795.999999;1416.390913;891.877286;844.936362
2011;53;Mayenne;53038;Boulay-les-Ifs;164.000001;128.305888;76.211774;84.894124
2011;53;Mayenne;53046;Buret;309.000002;213.381112;142.925094;116.7557
2011;53;Mayenne;53189;Rennes-en-Grenouilles;115.0;98.0;51.0;40.0
2011;53;Mayenne;53216;Saint-Fraimbault-de-Prières;1019.999999;803.50339;464.799784;432.993226
2011;72;Sarthe;72022;Bailleul;1240.000001;926.425746;574.886132;486.442111
2011;72;Sarthe;72026;Beaufay;1374.999998;1085.102493;601.93998;607.979504
2011;72;Sarthe;72118;Dollon;1499.0;1177.352239;664.536447;582.60729
2011;72;Sarthe;72120;Doucelles;245.0;179.0;129.0;124.0
2011;72;Sarthe;72214;Nauvay;13.0;11.0;5.0;8.0
2011;72;Sarthe;72235;Piacé;361.0;298.0;190.0;148.0
2011;72;Sarthe;72251;René;373.000001;296.356169;172.704116;159.419174
2011;72;Sarthe;72270;Saint-Calez-en-Saosnois;168.999999;141.67664;94.113768;76.910176
2011;72;Sarthe;72278;Saint-Denis-d'Orques;898.000001;729.587967;365.729462;314.900614
2011;72;Sarthe;72290;Saint-Jean-d'Assé;1544.999999;1123.489597;763.43369;783.915707
2012;72;Sarthe;72008;Arnage;5143.0;4338.0;2206.0;1928.0
2014;49;Maine-et-Loire;49221;Mouliherne;865.0;697.0;372.0;290.0
2014;49;Maine-et-Loire;49288;Saint-Jean-de-la-Croix;216.0;145.0;60.0;109.0
